wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t04c.npy,1909,white,older,male,trustworthy,4,c,1.176625,144.8325773,89.5395429,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t05.npy,1909,white,older,male,trustworthy,5,,1.414520833,142.9072026,99.20543156,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t06.npy,1909,white,older,male,trustworthy,6,,1.2293125,106.5245758,12.21422061,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n03c.npy,1911,white,older,male,neutral,3,c,1.937270833,104.0225093,10.58644342,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n04c.npy,1911,white,older,male,neutral,4,c,1.857333333,105.5876289,12.56980835,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n05.npy,1911,white,older,male,neutral,5,,1.591145833,121.168348,44.15827103,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n06.npy,1911,white,older,male,neutral,6,,1.536729167,106.5347857,20.32726557,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n07c.npy,1911,white,older,male,neutral,7,c,1.501125,103.0297437,9.951279148,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n08c.npy,1911,white,older,male,neutral,8,c,1.6184375,121.4092942,64.1792861,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t03c.npy,1911,white,older,male,trustworthy,3,c,2.1799375,147.8700482,31.59891927,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t04.npy,1911,white,older,male,trustworthy,4,,1.5664375,126.4093967,77.50590616,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t05c.npy,1911,white,older,male,trustworthy,5,c,1.499395833,116.8058034,23.24433537,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t06c.npy,1911,white,older,male,trustworthy,6,c,1.402833333,131.9196225,44.17755193,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t07.npy,1911,white,older,male,trustworthy,7,,1.400583333,114.9693929,24.53742901,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n03.npy,1912,white,older,female,neutral,3,,1.981291667,204.4442193,40.04091023,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n04c.npy,1912,white,older,female,neutral,4,c,2.094958333,183.0751234,59.61931655,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n05.npy,1912,white,older,female,neutral,5,,1.778291667,197.8802432,44.26580104,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n06c.npy,1912,white,older,female,neutral,6,c,1.616604167,184.5648149,35.16853142,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n07.npy,1912,white,older,female,neutral,7,,2.125,187.4325955,48.71586804,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n08.npy,1912,white,older,female,neutral,8,,2.0005,205.846372,47.47970517,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t03.npy,1912,white,older,female,trustworthy,3,,2.14175,216.4559535,62.12966405,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t04c.npy,1912,white,older,female,trustworthy,4,c,1.6029375,201.9769887,73.30742113,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t05c.npy,1912,white,older,female,trustworthy,5,c,1.636479167,213.4768188,78.2311975,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t06c.npy,1912,white,older,female,trustworthy,6,c,1.577645833,223.868214,59.90236893,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t07.npy,1912,white,older,female,trustworthy,7,,1.9584375,210.3494641,60.62004866,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t08c.npy,1912,white,older,female,trustworthy,8,c,1.917458333,192.0976591,68.17611688,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n03.npy,1913,south_asian,younger,male,neutral,3,,1.804,128.8090185,24.21276527,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n04c.npy,1913,south_asian,younger,male,neutral,4,c,1.875916667,136.7685236,32.49810537,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n05c.npy,1913,south_asian,younger,male,neutral,5,c,1.611520833,141.6115952,60.63688304,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n06c.npy,1913,south_asian,younger,male,neutral,6,c,1.454,133.1506535,22.20281436,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n07.npy,1913,south_asian,younger,male,neutral,7,,1.570916667,155.2323647,32.38401908,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n08.npy,1913,south_asian,younger,male,neutral,8,,1.6799375,148.1912734,34.75881059,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t03c.npy,1913,south_asian,younger,male,trustworthy,3,c,2.0163125,139.6715535,44.57515482,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t04c.npy,1913,south_asian,younger,male,trustworthy,4,c,1.297958333,148.2309461,43.77105463,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t05c.npy,1913,south_asian,younger,male,trustworthy,5,c,1.3124375,123.7548997,21.09588047,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t06.npy,1913,south_asian,younger,male,trustworthy,6,,1.1156875,158.0790142,68.314695,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t07c.npy,1913,south_asian,younger,male,trustworthy,7,c,1.525375,167.3773944,50.18696117,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t08c.npy,1913,south_asian,younger,male,trustworthy,8,c,1.275520833,139.6458248,42.17835827,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n05c.npy,1914,white,older,female,neutral,5,c,1.481729167,186.354391,46.85148744,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n06c.npy,1914,white,older,female,neutral,6,c,1.588958333,231.1233837,60.61390915,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n07c.npy,1914,white,older,female,neutral,7,c,1.440229167,192.4260203,78.98951327,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n08c.npy,1914,white,older,female,neutral,8,c,1.708854167,176.2502431,67.08451098,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n09.npy,1914,white,older,female,neutral,9,,1.723520833,148.1685345,23.17813628,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n10c.npy,1914,white,older,female,neutral,10,c,2.253833333,196.5640727,33.8662912,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t05.npy,1914,white,older,female,trustworthy,5,,1.843666667,194.7448344,61.29409278,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t06.npy,1914,white,older,female,trustworthy,6,,1.518645833,187.6392097,64.764566,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t07cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t07cc.npy,1914,white,older,female,trustworthy,7,cc,1.325291667,192.6834533,86.89363469,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t08cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t08cc.npy,1914,white,older,female,trustworthy,8,cc,1.5063125,155.3689597,41.76078577,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t09.npy,1914,white,older,female,trustworthy,9,,1.573916667,148.1193517,41.39959865,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t10.npy,1914,white,older,female,trustworthy,10,,1.791,204.9710499,53.92583501,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n03.npy,1915,black,younger,male,neutral,3,,1.7689375,122.463593,12.31374779,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n04.npy,1915,black,younger,male,neutral,4,,1.223208333,126.7898638,17.64194592,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n05.npy,1915,black,younger,male,neutral,5,,1.2903125,129.1987179,28.86732367,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n06.npy,1915,black,younger,male,neutral,6,,1.273354167,132.0618777,12.57912406,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n07.npy,1915,black,younger,male,neutral,7,,1.2634375,129.9953332,18.03043646,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n08.npy,1915,black,younger,male,neutral,8,,1.161791667,123.015341,15.35352744,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t03c.npy,1915,black,younger,male,trustworthy,3,c,1.953770833,138.5103699,15.1669478,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t04.npy,1915,black,younger,male,trustworthy,4,,1.217229167,134.0887461,29.35245168,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t05c.npy,1915,black,younger,male,trustworthy,5,c,1.405520833,149.5704662,40.71313223,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t06c.npy,1915,black,younger,male,trustworthy,6,c,1.3446875,177.0103003,36.83035758,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t07c.npy,1915,black,younger,male,trustworthy,7,c,1.366354167,161.0613479,28.53402868,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t08.npy,1915,black,younger,male,trustworthy,8,,1.268375,129.6675376,27.39854087,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n05.npy,1916,white,older,male,neutral,5,,1.527666667,134.9590242,15.41557924,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n06.npy,1916,white,older,male,neutral,6,,1.5031875,127.602603,8.538276323,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n07.npy,1916,white,older,male,neutral,7,,1.603520833,133.8801732,11.71402666,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n08c.npy,1916,white,older,male,neutral,8,c,1.440729167,132.1271327,12.28594193,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n09c.npy,1916,white,older,male,neutral,9,c,1.2759375,126.181077,8.557551868,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n10c.npy,1916,white,older,male,neutral,10,c,1.942125,134.2173509,26.33801808,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t05.npy,1916,white,older,male,trustworthy,5,,1.4551875,154.185587,30.12118254,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t06.npy,1916,white,older,male,trustworthy,6,,1.290604167,162.5316141,18.60596592,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t07.npy,1916,white,older,male,trustworthy,7,,1.344479167,163.5470947,20.21537643,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t08.npy,1916,white,older,male,trustworthy,8,,1.7253125,142.1860223,27.16117712,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t09c.npy,1916,white,older,male,trustworthy,9,c,1.227416667,121.6187559,23.80381162,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t10c.npy,1916,white,older,male,trustworthy,10,c,2.391041667,143.7544147,24.91621987,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n03c.npy,1917,black,younger,female,neutral,3,c,1.380583333,161.2815562,32.11452511,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n04.npy,1917,black,younger,female,neutral,4,,1.457458333,164.1702389,15.12919291,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n05.npy,1917,black,younger,female,neutral,5,,1.382541667,166.5550712,21.39684538,
