wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db,jitter_local,cpp_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_n06c.npy,1906,black,younger,female,neutral,6,c,1.32975,152.79119508082854,28.297352613131626,10.007457620220794,0.02347833986999889,10.007457620220794
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t01.npy,1906,black,younger,female,trustworthy,1,,1.6323125,218.3971213540373,74.03022483214494,10.647181379427872,0.02516331979656744,10.647181379427872
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t02.npy,1906,black,younger,female,trustworthy,2,,1.4458958333333334,190.41364246287318,43.7517927994175,10.704349208745485,0.037176983481990854,10.704349208745485
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t03.npy,1906,black,younger,female,trustworthy,3,,1.7559791666666666,188.54802519181575,59.62865683631724,9.79490536214366,0.020448867534231197,9.79490536214366
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t04.npy,1906,black,younger,female,trustworthy,4,,1.3047916666666666,202.14787442234982,54.74463770996803,11.03510036305955,0.03293968789055943,11.03510036305955
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t05.npy,1906,black,younger,female,trustworthy,5,,1.5626041666666666,192.32342793457838,42.787049026574856,9.393543151382318,0.02772635461144397,9.393543151382318
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1906_byf_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1906_byf_t06.npy,1906,black,younger,female,trustworthy,6,,1.2719166666666666,200.431874867567,51.59535314885003,9.529507605242141,0.026544325558374278,9.529507605242141
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n01.npy,1909,white,older,male,neutral,1,,1.4306875,103.40171954095555,9.942964634836871,10.986954586048974,0.022191140069606353,10.986954586048974
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n02c.npy,1909,white,older,male,neutral,2,c,1.3259583333333333,124.71566001058123,104.15500168571387,10.414131734451804,0.012253564793110698,10.414131734451804
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n03.npy,1909,white,older,male,neutral,3,,1.2508125,102.0636845281618,7.097319861112259,13.667846161197634,0.018678044665331135,13.667846161197634
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n04.npy,1909,white,older,male,neutral,4,,1.3009375,103.27991677852552,7.187849476803056,11.980552083117468,0.018531207765009404,11.980552083117468
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n05c.npy,1909,white,older,male,neutral,5,c,1.25625,138.90766234944442,106.97385836175705,10.964863088436774,0.02912128892688465,10.964863088436774
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_n06.npy,1909,white,older,male,neutral,6,,1.2332708333333333,129.34084041224878,92.94680436400954,10.728957475857284,0.01794384628223023,10.728957475857284
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t01c.npy,1909,white,older,male,trustworthy,1,c,1.193875,129.7448136943122,93.39582748553502,10.543168257627594,0.03380600432987697,10.543168257627594
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t02.npy,1909,white,older,male,trustworthy,2,,1.4807916666666667,119.61064091954158,65.37616279724087,10.76761995752577,0.02077092301332247,10.76761995752577
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t03.npy,1909,white,older,male,trustworthy,3,,1.5342708333333333,149.8946366089689,79.13868532019791,13.72989633285175,0.03034174013205034,13.72989633285175
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t04c.npy,1909,white,older,male,trustworthy,4,c,1.176625,144.83257734634702,89.53954290088063,9.261789721003675,0.04386943719586349,9.261789721003675
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t05.npy,1909,white,older,male,trustworthy,5,,1.4145208333333332,142.9072026203758,99.20543156105958,7.3968083746431486,0.03245993784508422,7.3968083746431486
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1909_wom_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1909_wom_t06.npy,1909,white,older,male,trustworthy,6,,1.2293125,106.52457579820145,12.214220608552141,8.141565616022188,0.021808445958395435,8.141565616022188
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n03c.npy,1911,white,older,male,neutral,3,c,1.9372708333333333,111.80200109623956,57.60115925014661,8.48195737635104,0.018468585013796557,8.48195737635104
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n04c.npy,1911,white,older,male,neutral,4,c,1.8573333333333333,105.5876289497301,12.569808351685982,8.602965945814669,0.02144816037398446,8.602965945814669
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n05.npy,1911,white,older,male,neutral,5,,1.5911458333333333,131.95697607588647,82.42760659409107,9.899138449373664,0.03174281704394535,9.899138449373664
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n06.npy,1911,white,older,male,neutral,6,,1.5367291666666667,137.00446223724666,107.0323553705059,8.785210740745736,0.018025736435190544,8.785210740745736
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n07c.npy,1911,white,older,male,neutral,7,c,1.501125,103.0297436637292,9.95127914808633,8.423403795542642,0.028856992755298353,8.423403795542642
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_n08c.npy,1911,white,older,male,neutral,8,c,1.6184375,121.40929420020805,64.17928609962134,6.522249821606052,0.0295250825216313,6.522249821606052
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t03c.npy,1911,white,older,male,trustworthy,3,c,2.1799375,147.8700482353797,31.598919269589523,11.388796437644451,0.017214843180847417,11.388796437644451
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t04.npy,1911,white,older,male,trustworthy,4,,1.5664375,126.82817100883817,77.94350845139999,6.4680698689095095,0.03313721441288015,6.4680698689095095
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t05c.npy,1911,white,older,male,trustworthy,5,c,1.4993958333333333,116.80580336926089,23.244335366763316,6.117564357924936,0.0351753120771843,6.117564357924936
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t06c.npy,1911,white,older,male,trustworthy,6,c,1.4028333333333334,131.91962253204758,44.17755192713199,8.774020754894543,0.028328641229743143,8.774020754894543
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1911_wom_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1911_wom_t07.npy,1911,white,older,male,trustworthy,7,,1.4005833333333333,114.96939288150303,24.537429006243638,7.888111093090966,0.03395100500849412,7.888111093090966
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n03.npy,1912,white,older,female,neutral,3,,1.9812916666666667,204.44421934098,40.040910234615026,12.688122348506083,0.016344678346415908,12.688122348506083
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n04c.npy,1912,white,older,female,neutral,4,c,2.0949583333333335,183.0751233727312,59.6193165471384,12.107317322761267,0.020340290440206615,12.107317322761267
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n05.npy,1912,white,older,female,neutral,5,,1.7782916666666666,197.88024315883519,44.26580104392601,12.811485136369999,0.03848469934809161,12.811485136369999
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n06c.npy,1912,white,older,female,neutral,6,c,1.6166041666666666,184.56481485100602,35.16853141970596,14.69005360303547,0.022813890766239048,14.69005360303547
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n07.npy,1912,white,older,female,neutral,7,,2.125,187.43259552709458,48.71586803743752,13.06225440837826,0.020063570487906135,13.06225440837826
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n08.npy,1912,white,older,female,neutral,8,,2.0005,205.84637195000252,47.47970517139982,8.914529227632102,0.021983265614555117,8.914529227632102
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t03.npy,1912,white,older,female,trustworthy,3,,2.14175,216.45595353057203,62.1296640455486,13.472319601657784,0.02588448534084931,13.472319601657784
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t04c.npy,1912,white,older,female,trustworthy,4,c,1.6029375,201.97698866149992,73.30742112655525,10.625008289092394,0.03394104025460747,10.625008289092394
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t05c.npy,1912,white,older,female,trustworthy,5,c,1.6364791666666667,214.61280769874548,78.3953567051224,10.194154751788156,0.03808344647798395,10.194154751788156
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t06c.npy,1912,white,older,female,trustworthy,6,c,1.5776458333333334,223.86821401113008,59.902368927244936,11.143929883743814,0.02622537578361868,11.143929883743814
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t07.npy,1912,white,older,female,trustworthy,7,,1.9584375,210.3494641061867,60.620048658010575,17.500441049274706,0.01999326635818483,17.500441049274706
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t08c.npy,1912,white,older,female,trustworthy,8,c,1.9174583333333333,192.09765908359205,68.17611688243409,10.396589725508173,0.024402498604905808,10.396589725508173
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n03.npy,1913,south_asian,younger,male,neutral,3,,1.804,128.8090184904166,24.212765274192893,12.510530912233111,0.02479942500777243,12.510530912233111
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n04c.npy,1913,south_asian,younger,male,neutral,4,c,1.8759166666666667,136.76852357461433,32.4981053664659,12.963193148640217,0.026020400747302032,12.963193148640217
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n05c.npy,1913,south_asian,younger,male,neutral,5,c,1.6115208333333333,161.17469605638883,101.12104633511402,11.612805128293388,0.023873768831936138,11.612805128293388
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n06c.npy,1913,south_asian,younger,male,neutral,6,c,1.454,133.24722192422507,22.284922109446473,14.784185781162154,0.018352410500760575,14.784185781162154
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n07.npy,1913,south_asian,younger,male,neutral,7,,1.5709166666666667,155.23236470796283,32.38401908402182,14.831421785823089,0.026140082545904216,14.831421785823089
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n08.npy,1913,south_asian,younger,male,neutral,8,,1.6799375,148.191273409962,34.75881059004485,16.018003457643626,0.018236081703320337,16.018003457643626
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t03c.npy,1913,south_asian,younger,male,trustworthy,3,c,2.0163125,139.67155345187385,44.575154824742114,11.430977161196656,0.027060340565643864,11.430977161196656
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t04c.npy,1913,south_asian,younger,male,trustworthy,4,c,1.2979583333333333,148.23094612572928,43.77105463281497,13.858903807939368,0.019439784137046064,13.858903807939368
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t05c.npy,1913,south_asian,younger,male,trustworthy,5,c,1.3124375,123.75489971531654,21.095880473527238,12.087021889363625,0.025602009233063994,12.087021889363625
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t06.npy,1913,south_asian,younger,male,trustworthy,6,,1.1156875,158.07901419527155,68.31469499616281,13.643947419471948,0.02339829742345345,13.643947419471948
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t07c.npy,1913,south_asian,younger,male,trustworthy,7,c,1.525375,167.37739443392795,50.186961167841694,15.132678088546793,0.02668717155627025,15.132678088546793
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t08c.npy,1913,south_asian,younger,male,trustworthy,8,c,1.2755208333333334,139.64582475526748,42.17835826696929,13.67234127859262,0.02097383575180739,13.67234127859262
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n05c.npy,1914,white,older,female,neutral,5,c,1.4817291666666668,186.35439095985834,46.85148744390499,16.591680881096387,0.03706138968446152,16.591680881096387
