wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n04c.npy,1912,white,older,female,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n05.npy,1912,white,older,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n06c.npy,1912,white,older,female,neutral,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n07.npy,1912,white,older,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_n08.npy,1912,white,older,female,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t03.npy,1912,white,older,female,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t04c.npy,1912,white,older,female,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t05c.npy,1912,white,older,female,trustworthy,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t06c.npy,1912,white,older,female,trustworthy,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t07.npy,1912,white,older,female,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1912_wof_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1912_wof_t08c.npy,1912,white,older,female,trustworthy,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n03.npy,1913,south_asian,younger,male,neutral,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n04c.npy,1913,south_asian,younger,male,neutral,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n05c.npy,1913,south_asian,younger,male,neutral,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n06c.npy,1913,south_asian,younger,male,neutral,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n07.npy,1913,south_asian,younger,male,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_n08.npy,1913,south_asian,younger,male,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t03c.npy,1913,south_asian,younger,male,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t04c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t04c.npy,1913,south_asian,younger,male,trustworthy,4,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t05c.npy,1913,south_asian,younger,male,trustworthy,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t06.npy,1913,south_asian,younger,male,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t07c.npy,1913,south_asian,younger,male,trustworthy,7,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1913_aym_t08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1913_aym_t08c.npy,1913,south_asian,younger,male,trustworthy,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n05c.npy,1914,white,older,female,neutral,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n06c.npy,1914,white,older,female,neutral,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n07c.npy,1914,white,older,female,neutral,7,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n08c.npy,1914,white,older,female,neutral,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n09.npy,1914,white,older,female,neutral,9,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_n10c.npy,1914,white,older,female,neutral,10,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t05.npy,1914,white,older,female,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t06.npy,1914,white,older,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t07cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t07cc.npy,1914,white,older,female,trustworthy,7,cc
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t08cc.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t08cc.npy,1914,white,older,female,trustworthy,8,cc
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t09.npy,1914,white,older,female,trustworthy,9,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1914_wof_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1914_wof_t10.npy,1914,white,older,female,trustworthy,10,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n03.npy,1915,black,younger,male,neutral,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n04.npy,1915,black,younger,male,neutral,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n05.npy,1915,black,younger,male,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n06.npy,1915,black,younger,male,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n07.npy,1915,black,younger,male,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_n08.npy,1915,black,younger,male,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t03c.npy,1915,black,younger,male,trustworthy,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t04.npy,1915,black,younger,male,trustworthy,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t05c.npy,1915,black,younger,male,trustworthy,5,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t06c.npy,1915,black,younger,male,trustworthy,6,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t07c.npy,1915,black,younger,male,trustworthy,7,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1915_bym_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1915_bym_t08.npy,1915,black,younger,male,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n05.npy,1916,white,older,male,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n06.npy,1916,white,older,male,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n07.npy,1916,white,older,male,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n08c.npy,1916,white,older,male,neutral,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n09c.npy,1916,white,older,male,neutral,9,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_n10c.npy,1916,white,older,male,neutral,10,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t05.npy,1916,white,older,male,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t06.npy,1916,white,older,male,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t07.npy,1916,white,older,male,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t08.npy,1916,white,older,male,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t09c.npy,1916,white,older,male,trustworthy,9,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1916_wom_t10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1916_wom_t10c.npy,1916,white,older,male,trustworthy,10,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n03c.npy,1917,black,younger,female,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n04.npy,1917,black,younger,female,neutral,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n05.npy,1917,black,younger,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n06.npy,1917,black,younger,female,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n07.npy,1917,black,younger,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_n08.npy,1917,black,younger,female,neutral,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t03.npy,1917,black,younger,female,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t04.npy,1917,black,younger,female,trustworthy,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t05.npy,1917,black,younger,female,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t06.npy,1917,black,younger,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t07.npy,1917,black,younger,female,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1917_byf_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1917_byf_t08.npy,1917,black,younger,female,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n03c.npy,1918,south_asian,younger,female,neutral,3,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n04.npy,1918,south_asian,younger,female,neutral,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n05.npy,1918,south_asian,younger,female,neutral,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n06.npy,1918,south_asian,younger,female,neutral,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n07.npy,1918,south_asian,younger,female,neutral,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_n08c.npy,1918,south_asian,younger,female,neutral,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t03.npy,1918,south_asian,younger,female,trustworthy,3,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t04.npy,1918,south_asian,younger,female,trustworthy,4,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t05.npy,1918,south_asian,younger,female,trustworthy,5,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t06.npy,1918,south_asian,younger,female,trustworthy,6,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t07.npy,1918,south_asian,younger,female,trustworthy,7,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1918_ayf_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1918_ayf_t08.npy,1918,south_asian,younger,female,trustworthy,8,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1923_wom_n07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1923_wom_n07c.npy,1923,white,older,male,neutral,7,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1923_wom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1923_wom_n08c.npy,1923,white,older,male,neutral,8,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1923_wom_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1923_wom_n09c.npy,1923,white,older,male,neutral,9,c
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1923_wom_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1923_wom_n10.npy,1923,white,older,male,neutral,10,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\1923_wom_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\1923_wom_n11.npy,1923,white,older,male,neutral,11,
